# Selection   : all
# Cells       : 400
# Volume      : 1.000000e+00
# Time        	min(U)
26.64         	(-2.262712e-01 -4.851222e-01 0.000000e+00)
26.65         	(-2.262712e-01 -4.851222e-01 0.000000e+00)
26.66         	(-2.262712e-01 -4.851222e-01 0.000000e+00)
26.67         	(-2.262712e-01 -4.851222e-01 0.000000e+00)
26.68         	(-2.262712e-01 -4.851222e-01 0.000000e+00)
26.69         	(-2.262712e-01 -4.851222e-01 0.000000e+00)
26.7          	(-2.262712e-01 -4.851222e-01 0.000000e+00)
26.71         	(-2.262712e-01 -4.851222e-01 0.000000e+00)
26.72         	(-2.262712e-01 -4.851222e-01 0.000000e+00)
26.73         	(-2.262712e-01 -4.851222e-01 0.000000e+00)
26.74         	(-2.262712e-01 -4.851222e-01 0.000000e+00)
26.75         	(-2.262712e-01 -4.851222e-01 0.000000e+00)
26.76         	(-2.262712e-01 -4.851222e-01 0.000000e+00)
26.77         	(-2.262712e-01 -4.851222e-01 0.000000e+00)
26.78         	(-2.262712e-01 -4.851222e-01 0.000000e+00)
26.79         	(-2.262712e-01 -4.851222e-01 0.000000e+00)
26.8          	(-2.262712e-01 -4.851222e-01 0.000000e+00)
26.81         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
26.82         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
26.83         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
26.84         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
26.85         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
26.86         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
26.87         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
26.88         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
26.89         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
26.9          	(-2.262712e-01 -4.851223e-01 0.000000e+00)
26.91         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
26.92         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
26.93         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
26.94         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
26.95         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
26.96         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
26.97         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
26.98         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
26.99         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27            	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.01         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.02         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.03         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.04         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.05         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.06         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.07         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.08         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.09         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.1          	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.11         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.12         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.13         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.14         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.15         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.16         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.17         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.18         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.19         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.2          	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.21         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.22         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.23         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.24         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.25         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.26         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.27         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.28         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.29         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.3          	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.31         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.32         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.33         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.34         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.35         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.36         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.37         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.38         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.39         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.4          	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.41         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.42         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.43         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.44         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.45         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.46         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.47         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.48         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.49         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.5          	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.51         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.52         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.53         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.54         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.55         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.56         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.57         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.58         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.59         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.6          	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.61         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.62         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.63         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.64         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.65         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.66         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.67         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.68         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.69         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.7          	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.71         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.72         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.73         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.74         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.75         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.76         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.77         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.78         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.79         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.8          	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.81         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.82         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.83         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.84         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.85         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.86         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.87         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.88         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.89         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.9          	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.91         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.92         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.93         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.94         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.95         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.96         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.97         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.98         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
27.99         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28            	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.01         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.02         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.03         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.04         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.05         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.06         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.07         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.08         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.09         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.1          	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.11         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.12         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.13         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.14         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.15         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.16         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.17         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.18         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.19         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.2          	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.21         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.22         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.23         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.24         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.25         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.26         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.27         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.28         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.29         	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.3          	(-2.262712e-01 -4.851223e-01 0.000000e+00)
28.31         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.32         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.33         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.34         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.35         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.36         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.37         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.38         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.39         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.4          	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.41         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.42         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.43         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.44         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.45         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.46         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.47         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.48         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.49         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.5          	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.51         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.52         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.53         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.54         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.55         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.56         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.57         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.58         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.59         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.6          	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.61         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.62         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.63         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.64         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.65         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.66         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.67         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.68         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.69         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.7          	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.71         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.72         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.73         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.74         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.75         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.76         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.77         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.78         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.79         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.8          	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.81         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.82         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.83         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.84         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.85         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.86         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.87         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.88         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.89         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.9          	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.91         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.92         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.93         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.94         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.95         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.96         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.97         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.98         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
28.99         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29            	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.01         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.02         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.03         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.04         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.05         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.06         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.07         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.08         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.09         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.1          	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.11         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.12         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.13         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.14         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.15         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.16         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.17         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.18         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.19         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.2          	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.21         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.22         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.23         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.24         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.25         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.26         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.27         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.28         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.29         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.3          	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.31         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.32         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.33         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.34         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.35         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.36         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.37         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.38         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.39         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.4          	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.41         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.42         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.43         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.44         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.45         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.46         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.47         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.48         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.49         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.5          	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.51         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.52         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.53         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.54         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.55         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.56         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.57         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.58         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.59         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.6          	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.61         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.62         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.63         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.64         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.65         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.66         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.67         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.68         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.69         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.7          	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.71         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.72         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.73         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.74         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.75         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.76         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.77         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.78         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.79         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.8          	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.81         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.82         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.83         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.84         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.85         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.86         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.87         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.88         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.89         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.9          	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.91         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.92         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.93         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.94         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.95         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.96         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.97         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.98         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
29.99         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
30            	(-2.262712e-01 -4.851224e-01 0.000000e+00)
30.01         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
30.02         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
30.03         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
30.04         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
30.05         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
30.06         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
30.07         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
30.08         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
30.09         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
30.1          	(-2.262712e-01 -4.851224e-01 0.000000e+00)
30.11         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
30.12         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
30.13         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
30.14         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
30.15         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
30.16         	(-2.262712e-01 -4.851224e-01 0.000000e+00)
